interval_start,interval_end,number_of_trips,rental_place,return_place
2019-03-30 07:00:00,2019-03-30 07:15:00,1,30,1
2019-03-30 07:00:00,2019-03-30 07:15:00,1,58,5
2019-03-30 07:00:00,2019-03-30 07:15:00,1,61,118
2019-03-30 07:00:00,2019-03-30 07:15:00,1,74,70
2019-03-30 07:00:00,2019-03-30 07:15:00,1,87,88
2019-03-30 07:00:00,2019-03-30 07:15:00,3,87,114
2019-03-30 07:00:00,2019-03-30 07:15:00,3,88,35
2019-03-30 07:00:00,2019-03-30 07:15:00,1,108,161
2019-03-30 07:00:00,2019-03-30 07:15:00,1,114,114
2019-03-30 07:00:00,2019-03-30 07:15:00,1,134,134
2019-03-30 07:00:00,2019-03-30 07:15:00,1,137,200
2019-03-30 07:00:00,2019-03-30 07:15:00,1,157,67
2019-03-30 07:00:00,2019-03-30 07:15:00,1,159,86
2019-03-30 07:00:00,2019-03-30 07:15:00,1,163,140
2019-03-30 07:00:00,2019-03-30 07:15:00,1,169,111
2019-03-30 07:00:00,2019-03-30 07:15:00,2,190,125
2019-03-30 07:15:00,2019-03-30 07:30:00,1,20,115
2019-03-30 07:15:00,2019-03-30 07:30:00,1,30,1
2019-03-30 07:15:00,2019-03-30 07:30:00,1,41,152
2019-03-30 07:15:00,2019-03-30 07:30:00,1,61,118
2019-03-30 07:15:00,2019-03-30 07:30:00,1,70,18
2019-03-30 07:15:00,2019-03-30 07:30:00,1,74,70
2019-03-30 07:15:00,2019-03-30 07:30:00,1,87,88
2019-03-30 07:15:00,2019-03-30 07:30:00,3,87,114
2019-03-30 07:15:00,2019-03-30 07:30:00,1,108,161
2019-03-30 07:15:00,2019-03-30 07:30:00,1,114,114
2019-03-30 07:15:00,2019-03-30 07:30:00,1,115,115
2019-03-30 07:15:00,2019-03-30 07:30:00,1,115,171
2019-03-30 07:15:00,2019-03-30 07:30:00,1,118,118
2019-03-30 07:15:00,2019-03-30 07:30:00,1,134,46
2019-03-30 07:15:00,2019-03-30 07:30:00,1,134,134
2019-03-30 07:15:00,2019-03-30 07:30:00,1,136,110
2019-03-30 07:15:00,2019-03-30 07:30:00,1,137,200
2019-03-30 07:15:00,2019-03-30 07:30:00,1,157,67
2019-03-30 07:15:00,2019-03-30 07:30:00,1,163,140
2019-03-30 07:15:00,2019-03-30 07:30:00,1,169,18
2019-03-30 07:15:00,2019-03-30 07:30:00,1,169,111
2019-03-30 07:15:00,2019-03-30 07:30:00,1,170,70
2019-03-30 07:15:00,2019-03-30 07:30:00,2,190,125
2019-03-30 07:30:00,2019-03-30 07:45:00,1,18,87
2019-03-30 07:30:00,2019-03-30 07:45:00,1,18,140
2019-03-30 07:30:00,2019-03-30 07:45:00,1,20,115
2019-03-30 07:30:00,2019-03-30 07:45:00,1,30,1
2019-03-30 07:30:00,2019-03-30 07:45:00,1,41,152
2019-03-30 07:30:00,2019-03-30 07:45:00,1,61,118
2019-03-30 07:30:00,2019-03-30 07:45:00,1,68,67
2019-03-30 07:30:00,2019-03-30 07:45:00,1,70,18
2019-03-30 07:30:00,2019-03-30 07:45:00,1,87,18
2019-03-30 07:30:00,2019-03-30 07:45:00,1,87,88
2019-03-30 07:30:00,2019-03-30 07:45:00,3,87,114
2019-03-30 07:30:00,2019-03-30 07:45:00,1,108,161
2019-03-30 07:30:00,2019-03-30 07:45:00,1,109,169
2019-03-30 07:30:00,2019-03-30 07:45:00,1,110,114
2019-03-30 07:30:00,2019-03-30 07:45:00,1,114,70
2019-03-30 07:30:00,2019-03-30 07:45:00,1,114,114
2019-03-30 07:30:00,2019-03-30 07:45:00,2,115,62
2019-03-30 07:30:00,2019-03-30 07:45:00,1,115,115
2019-03-30 07:30:00,2019-03-30 07:45:00,1,115,171
2019-03-30 07:30:00,2019-03-30 07:45:00,1,118,118
2019-03-30 07:30:00,2019-03-30 07:45:00,1,126,57
2019-03-30 07:30:00,2019-03-30 07:45:00,1,134,46
2019-03-30 07:30:00,2019-03-30 07:45:00,1,134,134
2019-03-30 07:30:00,2019-03-30 07:45:00,1,136,110
2019-03-30 07:30:00,2019-03-30 07:45:00,1,137,200
2019-03-30 07:30:00,2019-03-30 07:45:00,1,139,139
2019-03-30 07:30:00,2019-03-30 07:45:00,1,157,67
2019-03-30 07:30:00,2019-03-30 07:45:00,2,159,150
2019-03-30 07:30:00,2019-03-30 07:45:00,1,163,140
2019-03-30 07:30:00,2019-03-30 07:45:00,1,169,18
2019-03-30 07:30:00,2019-03-30 07:45:00,1,170,137
2019-03-30 07:30:00,2019-03-30 07:45:00,1,171,118
2019-03-30 07:30:00,2019-03-30 07:45:00,1,189,50
2019-03-30 07:30:00,2019-03-30 07:45:00,2,190,125
2019-03-30 07:45:00,2019-03-30 08:00:00,1,18,87
2019-03-30 07:45:00,2019-03-30 08:00:00,1,18,110
2019-03-30 07:45:00,2019-03-30 08:00:00,1,18,140
2019-03-30 07:45:00,2019-03-30 08:00:00,1,30,1
2019-03-30 07:45:00,2019-03-30 08:00:00,1,61,18
2019-03-30 07:45:00,2019-03-30 08:00:00,1,61,118
2019-03-30 07:45:00,2019-03-30 08:00:00,1,68,67
2019-03-30 07:45:00,2019-03-30 08:00:00,2,84,168
2019-03-30 07:45:00,2019-03-30 08:00:00,1,87,18
2019-03-30 07:45:00,2019-03-30 08:00:00,1,87,88
2019-03-30 07:45:00,2019-03-30 08:00:00,3,87,114
2019-03-30 07:45:00,2019-03-30 08:00:00,1,88,18
2019-03-30 07:45:00,2019-03-30 08:00:00,1,89,136
2019-03-30 07:45:00,2019-03-30 08:00:00,2,103,18
2019-03-30 07:45:00,2019-03-30 08:00:00,1,108,161
2019-03-30 07:45:00,2019-03-30 08:00:00,1,109,169
2019-03-30 07:45:00,2019-03-30 08:00:00,1,110,114
2019-03-30 07:45:00,2019-03-30 08:00:00,1,114,70
2019-03-30 07:45:00,2019-03-30 08:00:00,1,114,114
2019-03-30 07:45:00,2019-03-30 08:00:00,2,115,62
2019-03-30 07:45:00,2019-03-30 08:00:00,1,115,126
2019-03-30 07:45:00,2019-03-30 08:00:00,1,117,22
2019-03-30 07:45:00,2019-03-30 08:00:00,1,118,115
2019-03-30 07:45:00,2019-03-30 08:00:00,1,118,118
2019-03-30 07:45:00,2019-03-30 08:00:00,1,119,23
2019-03-30 07:45:00,2019-03-30 08:00:00,1,125,23
2019-03-30 07:45:00,2019-03-30 08:00:00,1,134,134
2019-03-30 07:45:00,2019-03-30 08:00:00,1,137,200
2019-03-30 07:45:00,2019-03-30 08:00:00,1,139,18
2019-03-30 07:45:00,2019-03-30 08:00:00,1,139,139
2019-03-30 07:45:00,2019-03-30 08:00:00,1,140,136
2019-03-30 07:45:00,2019-03-30 08:00:00,1,152,190
2019-03-30 07:45:00,2019-03-30 08:00:00,2,159,150
2019-03-30 07:45:00,2019-03-30 08:00:00,1,163,140
2019-03-30 07:45:00,2019-03-30 08:00:00,1,169,108
2019-03-30 07:45:00,2019-03-30 08:00:00,1,171,118
2019-03-30 07:45:00,2019-03-30 08:00:00,1,189,50
2019-03-30 07:45:00,2019-03-30 08:00:00,2,190,125
2019-03-30 07:45:00,2019-03-30 08:00:00,1,196,190
2019-03-30 08:00:00,2019-03-30 08:15:00,1,5,19
2019-03-30 08:00:00,2019-03-30 08:15:00,1,18,57
2019-03-30 08:00:00,2019-03-30 08:15:00,1,30,1
2019-03-30 08:00:00,2019-03-30 08:15:00,1,57,194
2019-03-30 08:00:00,2019-03-30 08:15:00,1,58,136
2019-03-30 08:00:00,2019-03-30 08:15:00,1,61,18
2019-03-30 08:00:00,2019-03-30 08:15:00,1,61,118
2019-03-30 08:00:00,2019-03-30 08:15:00,1,62,62
2019-03-30 08:00:00,2019-03-30 08:15:00,1,62,113
2019-03-30 08:00:00,2019-03-30 08:15:00,1,66,16
2019-03-30 08:00:00,2019-03-30 08:15:00,1,75,75
2019-03-30 08:00:00,2019-03-30 08:15:00,2,84,168
2019-03-30 08:00:00,2019-03-30 08:15:00,1,87,88
2019-03-30 08:00:00,2019-03-30 08:15:00,3,87,114
2019-03-30 08:00:00,2019-03-30 08:15:00,1,88,18
2019-03-30 08:00:00,2019-03-30 08:15:00,1,89,86
2019-03-30 08:00:00,2019-03-30 08:15:00,2,103,18
2019-03-30 08:00:00,2019-03-30 08:15:00,1,108,161
2019-03-30 08:00:00,2019-03-30 08:15:00,1,109,110
2019-03-30 08:00:00,2019-03-30 08:15:00,1,114,114
2019-03-30 08:00:00,2019-03-30 08:15:00,1,118,115
2019-03-30 08:00:00,2019-03-30 08:15:00,1,118,118
2019-03-30 08:00:00,2019-03-30 08:15:00,1,125,23
2019-03-30 08:00:00,2019-03-30 08:15:00,1,134,134
2019-03-30 08:00:00,2019-03-30 08:15:00,1,137,200
2019-03-30 08:00:00,2019-03-30 08:15:00,1,139,18
2019-03-30 08:00:00,2019-03-30 08:15:00,1,139,109
2019-03-30 08:00:00,2019-03-30 08:15:00,1,152,190
2019-03-30 08:00:00,2019-03-30 08:15:00,1,156,163
2019-03-30 08:00:00,2019-03-30 08:15:00,1,163,140
2019-03-30 08:00:00,2019-03-30 08:15:00,1,169,40
2019-03-30 08:00:00,2019-03-30 08:15:00,1,169,108
2019-03-30 08:00:00,2019-03-30 08:15:00,1,171,115
2019-03-30 08:00:00,2019-03-30 08:15:00,1,189,189
2019-03-30 08:00:00,2019-03-30 08:15:00,1,190,19
2019-03-30 08:00:00,2019-03-30 08:15:00,2,190,125
2019-03-30 08:00:00,2019-03-30 08:15:00,1,196,190
2019-03-30 08:00:00,2019-03-30 08:15:00,1,198,163
2019-03-30 08:15:00,2019-03-30 08:30:00,1,5,19
2019-03-30 08:15:00,2019-03-30 08:30:00,1,16,66
2019-03-30 08:15:00,2019-03-30 08:30:00,1,18,22
2019-03-30 08:15:00,2019-03-30 08:30:00,1,18,57
2019-03-30 08:15:00,2019-03-30 08:30:00,1,19,40
2019-03-30 08:15:00,2019-03-30 08:30:00,1,26,161
2019-03-30 08:15:00,2019-03-30 08:30:00,2,28,26
2019-03-30 08:15:00,2019-03-30 08:30:00,1,28,28
2019-03-30 08:15:00,2019-03-30 08:30:00,1,28,46
2019-03-30 08:15:00,2019-03-30 08:30:00,1,30,1
2019-03-30 08:15:00,2019-03-30 08:30:00,1,30,67
2019-03-30 08:15:00,2019-03-30 08:30:00,1,57,194
2019-03-30 08:15:00,2019-03-30 08:30:00,1,58,136
2019-03-30 08:15:00,2019-03-30 08:30:00,2,58,167
2019-03-30 08:15:00,2019-03-30 08:30:00,1,61,118
2019-03-30 08:15:00,2019-03-30 08:30:00,1,62,62
2019-03-30 08:15:00,2019-03-30 08:30:00,1,62,113
2019-03-30 08:15:00,2019-03-30 08:30:00,1,66,16
2019-03-30 08:15:00,2019-03-30 08:30:00,1,75,75
2019-03-30 08:15:00,2019-03-30 08:30:00,1,87,88
2019-03-30 08:15:00,2019-03-30 08:30:00,3,87,114
2019-03-30 08:15:00,2019-03-30 08:30:00,1,88,18
2019-03-30 08:15:00,2019-03-30 08:30:00,1,89,86
2019-03-30 08:15:00,2019-03-30 08:30:00,1,103,18
2019-03-30 08:15:00,2019-03-30 08:30:00,1,108,161
2019-03-30 08:15:00,2019-03-30 08:30:00,1,114,114
2019-03-30 08:15:00,2019-03-30 08:30:00,1,114,168
2019-03-30 08:15:00,2019-03-30 08:30:00,1,118,115
2019-03-30 08:15:00,2019-03-30 08:30:00,1,118,118
2019-03-30 08:15:00,2019-03-30 08:30:00,1,134,134
2019-03-30 08:15:00,2019-03-30 08:30:00,1,137,200
2019-03-30 08:15:00,2019-03-30 08:30:00,1,153,153
2019-03-30 08:15:00,2019-03-30 08:30:00,1,156,163
2019-03-30 08:15:00,2019-03-30 08:30:00,1,159,1
2019-03-30 08:15:00,2019-03-30 08:30:00,1,163,140
2019-03-30 08:15:00,2019-03-30 08:30:00,1,171,115
2019-03-30 08:15:00,2019-03-30 08:30:00,1,176,190
2019-03-30 08:15:00,2019-03-30 08:30:00,1,189,189
2019-03-30 08:15:00,2019-03-30 08:30:00,2,190,125
2019-03-30 08:15:00,2019-03-30 08:30:00,1,198,152
2019-03-30 08:15:00,2019-03-30 08:30:00,1,198,163
2019-03-30 08:30:00,2019-03-30 08:45:00,1,1,115
2019-03-30 08:30:00,2019-03-30 08:45:00,1,18,22
2019-03-30 08:30:00,2019-03-30 08:45:00,1,19,40
2019-03-30 08:30:00,2019-03-30 08:45:00,1,20,20
2019-03-30 08:30:00,2019-03-30 08:45:00,1,26,161
2019-03-30 08:30:00,2019-03-30 08:45:00,1,27,134
2019-03-30 08:30:00,2019-03-30 08:45:00,2,28,26
2019-03-30 08:30:00,2019-03-30 08:45:00,1,28,46
2019-03-30 08:30:00,2019-03-30 08:45:00,1,28,125
2019-03-30 08:30:00,2019-03-30 08:45:00,1,30,1
2019-03-30 08:30:00,2019-03-30 08:45:00,1,30,58
2019-03-30 08:30:00,2019-03-30 08:45:00,1,30,67
2019-03-30 08:30:00,2019-03-30 08:45:00,1,30,137
2019-03-30 08:30:00,2019-03-30 08:45:00,1,41,5
2019-03-30 08:30:00,2019-03-30 08:45:00,1,57,194
2019-03-30 08:30:00,2019-03-30 08:45:00,2,58,167
2019-03-30 08:30:00,2019-03-30 08:45:00,1,61,28
2019-03-30 08:30:00,2019-03-30 08:45:00,1,61,61
2019-03-30 08:30:00,2019-03-30 08:45:00,1,61,118
2019-03-30 08:30:00,2019-03-30 08:45:00,1,62,62
2019-03-30 08:30:00,2019-03-30 08:45:00,1,62,113
2019-03-30 08:30:00,2019-03-30 08:45:00,1,67,46
2019-03-30 08:30:00,2019-03-30 08:45:00,1,84,188
2019-03-30 08:30:00,2019-03-30 08:45:00,1,87,88
2019-03-30 08:30:00,2019-03-30 08:45:00,3,87,114
2019-03-30 08:30:00,2019-03-30 08:45:00,1,88,46
2019-03-30 08:30:00,2019-03-30 08:45:00,1,88,188
2019-03-30 08:30:00,2019-03-30 08:45:00,2,89,109
2019-03-30 08:30:00,2019-03-30 08:45:00,1,108,161
2019-03-30 08:30:00,2019-03-30 08:45:00,1,109,46
2019-03-30 08:30:00,2019-03-30 08:45:00,1,111,140
2019-03-30 08:30:00,2019-03-30 08:45:00,1,113,117
2019-03-30 08:30:00,2019-03-30 08:45:00,1,114,114
2019-03-30 08:30:00,2019-03-30 08:45:00,1,114,168
2019-03-30 08:30:00,2019-03-30 08:45:00,1,115,190
2019-03-30 08:30:00,2019-03-30 08:45:00,1,118,115
2019-03-30 08:30:00,2019-03-30 08:45:00,1,118,118
2019-03-30 08:30:00,2019-03-30 08:45:00,1,119,136
2019-03-30 08:30:00,2019-03-30 08:45:00,1,125,190
2019-03-30 08:30:00,2019-03-30 08:45:00,1,134,26
2019-03-30 08:30:00,2019-03-30 08:45:00,1,134,134
2019-03-30 08:30:00,2019-03-30 08:45:00,1,137,200
2019-03-30 08:30:00,2019-03-30 08:45:00,1,153,153
2019-03-30 08:30:00,2019-03-30 08:45:00,1,159,1
2019-03-30 08:30:00,2019-03-30 08:45:00,1,163,140
2019-03-30 08:30:00,2019-03-30 08:45:00,1,171,125
2019-03-30 08:30:00,2019-03-30 08:45:00,1,190,108
2019-03-30 08:30:00,2019-03-30 08:45:00,2,190,125
2019-03-30 08:30:00,2019-03-30 08:45:00,2,190,152
2019-03-30 08:30:00,2019-03-30 08:45:00,1,201,200
2019-03-30 08:45:00,2019-03-30 09:00:00,1,1,115
2019-03-30 08:45:00,2019-03-30 09:00:00,1,10,190
2019-03-30 08:45:00,2019-03-30 09:00:00,1,15,86
2019-03-30 08:45:00,2019-03-30 09:00:00,1,16,2
2019-03-30 08:45:00,2019-03-30 09:00:00,1,18,121
2019-03-30 08:45:00,2019-03-30 09:00:00,1,18,188
2019-03-30 08:45:00,2019-03-30 09:00:00,1,18,190
2019-03-30 08:45:00,2019-03-30 09:00:00,1,20,20
2019-03-30 08:45:00,2019-03-30 09:00:00,1,20,108
2019-03-30 08:45:00,2019-03-30 09:00:00,2,26,26
2019-03-30 08:45:00,2019-03-30 09:00:00,1,27,134
2019-03-30 08:45:00,2019-03-30 09:00:00,1,28,125
2019-03-30 08:45:00,2019-03-30 09:00:00,1,30,1
2019-03-30 08:45:00,2019-03-30 09:00:00,1,30,58
2019-03-30 08:45:00,2019-03-30 09:00:00,1,30,67
2019-03-30 08:45:00,2019-03-30 09:00:00,1,30,137
2019-03-30 08:45:00,2019-03-30 09:00:00,1,57,86
2019-03-30 08:45:00,2019-03-30 09:00:00,1,61,118
2019-03-30 08:45:00,2019-03-30 09:00:00,1,61,146
2019-03-30 08:45:00,2019-03-30 09:00:00,1,62,62
2019-03-30 08:45:00,2019-03-30 09:00:00,1,67,46
2019-03-30 08:45:00,2019-03-30 09:00:00,1,84,188
2019-03-30 08:45:00,2019-03-30 09:00:00,1,87,86
2019-03-30 08:45:00,2019-03-30 09:00:00,1,87,88
2019-03-30 08:45:00,2019-03-30 09:00:00,3,87,114
2019-03-30 08:45:00,2019-03-30 09:00:00,1,88,46
2019-03-30 08:45:00,2019-03-30 09:00:00,1,88,188
2019-03-30 08:45:00,2019-03-30 09:00:00,1,89,37
2019-03-30 08:45:00,2019-03-30 09:00:00,2,89,109
2019-03-30 08:45:00,2019-03-30 09:00:00,1,108,161
2019-03-30 08:45:00,2019-03-30 09:00:00,1,109,46
2019-03-30 08:45:00,2019-03-30 09:00:00,1,109,167
2019-03-30 08:45:00,2019-03-30 09:00:00,1,111,140
2019-03-30 08:45:00,2019-03-30 09:00:00,1,113,117
2019-03-30 08:45:00,2019-03-30 09:00:00,1,114,114
2019-03-30 08:45:00,2019-03-30 09:00:00,1,115,112
2019-03-30 08:45:00,2019-03-30 09:00:00,1,115,152
2019-03-30 08:45:00,2019-03-30 09:00:00,1,118,118
2019-03-30 08:45:00,2019-03-30 09:00:00,1,119,136
2019-03-30 08:45:00,2019-03-30 09:00:00,1,121,108
2019-03-30 08:45:00,2019-03-30 09:00:00,1,125,190
2019-03-30 08:45:00,2019-03-30 09:00:00,1,134,26
2019-03-30 08:45:00,2019-03-30 09:00:00,1,134,134
2019-03-30 08:45:00,2019-03-30 09:00:00,1,139,86
2019-03-30 08:45:00,2019-03-30 09:00:00,1,140,86
2019-03-30 08:45:00,2019-03-30 09:00:00,1,146,119
2019-03-30 08:45:00,2019-03-30 09:00:00,1,159,1
2019-03-30 08:45:00,2019-03-30 09:00:00,1,163,140
2019-03-30 08:45:00,2019-03-30 09:00:00,2,167,168
2019-03-30 08:45:00,2019-03-30 09:00:00,1,169,111
2019-03-30 08:45:00,2019-03-30 09:00:00,1,171,113
2019-03-30 08:45:00,2019-03-30 09:00:00,1,171,125
2019-03-30 08:45:00,2019-03-30 09:00:00,1,172,98
2019-03-30 08:45:00,2019-03-30 09:00:00,1,190,108
2019-03-30 08:45:00,2019-03-30 09:00:00,2,190,125
2019-03-30 08:45:00,2019-03-30 09:00:00,2,190,152
2019-03-30 08:45:00,2019-03-30 09:00:00,1,190,190
2019-03-30 08:45:00,2019-03-30 09:00:00,1,196,62
2019-03-30 09:00:00,2019-03-30 09:15:00,1,10,10
2019-03-30 09:00:00,2019-03-30 09:15:00,1,10,190
2019-03-30 09:00:00,2019-03-30 09:15:00,1,15,86
2019-03-30 09:00:00,2019-03-30 09:15:00,1,16,2
2019-03-30 09:00:00,2019-03-30 09:15:00,1,18,121
2019-03-30 09:00:00,2019-03-30 09:15:00,1,18,169
2019-03-30 09:00:00,2019-03-30 09:15:00,1,18,188
2019-03-30 09:00:00,2019-03-30 09:15:00,1,18,190
2019-03-30 09:00:00,2019-03-30 09:15:00,1,19,41
2019-03-30 09:00:00,2019-03-30 09:15:00,1,20,20
2019-03-30 09:00:00,2019-03-30 09:15:00,1,20,108
2019-03-30 09:00:00,2019-03-30 09:15:00,3,23,41
2019-03-30 09:00:00,2019-03-30 09:15:00,2,26,26
2019-03-30 09:00:00,2019-03-30 09:15:00,1,28,61
2019-03-30 09:00:00,2019-03-30 09:15:00,1,28,126
2019-03-30 09:00:00,2019-03-30 09:15:00,1,30,1
2019-03-30 09:00:00,2019-03-30 09:15:00,1,61,118
2019-03-30 09:00:00,2019-03-30 09:15:00,1,61,146
2019-03-30 09:00:00,2019-03-30 09:15:00,1,62,62
2019-03-30 09:00:00,2019-03-30 09:15:00,1,66,16
2019-03-30 09:00:00,2019-03-30 09:15:00,1,87,86
2019-03-30 09:00:00,2019-03-30 09:15:00,1,87,88
2019-03-30 09:00:00,2019-03-30 09:15:00,3,87,114
2019-03-30 09:00:00,2019-03-30 09:15:00,1,108,2
2019-03-30 09:00:00,2019-03-30 09:15:00,2,109,168
2019-03-30 09:00:00,2019-03-30 09:15:00,1,114,114
2019-03-30 09:00:00,2019-03-30 09:15:00,1,118,118
2019-03-30 09:00:00,2019-03-30 09:15:00,1,134,134
2019-03-30 09:00:00,2019-03-30 09:15:00,1,136,119
2019-03-30 09:00:00,2019-03-30 09:15:00,1,136,128
2019-03-30 09:00:00,2019-03-30 09:15:00,1,146,119
2019-03-30 09:00:00,2019-03-30 09:15:00,1,153,23
2019-03-30 09:00:00,2019-03-30 09:15:00,1,161,13
2019-03-30 09:00:00,2019-03-30 09:15:00,1,167,86
2019-03-30 09:00:00,2019-03-30 09:15:00,1,169,111
2019-03-30 09:00:00,2019-03-30 09:15:00,1,171,113
2019-03-30 09:00:00,2019-03-30 09:15:00,1,171,172
2019-03-30 09:00:00,2019-03-30 09:15:00,1,172,18
2019-03-30 09:00:00,2019-03-30 09:15:00,1,172,98
2019-03-30 09:00:00,2019-03-30 09:15:00,1,190,1
2019-03-30 09:00:00,2019-03-30 09:15:00,1,190,20
2019-03-30 09:00:00,2019-03-30 09:15:00,2,190,62
2019-03-30 09:00:00,2019-03-30 09:15:00,1,190,108
2019-03-30 09:00:00,2019-03-30 09:15:00,2,190,125
2019-03-30 09:00:00,2019-03-30 09:15:00,2,190,152
2019-03-30 09:00:00,2019-03-30 09:15:00,1,190,190
2019-03-30 09:00:00,2019-03-30 09:15:00,1,196,62
2019-03-30 09:00:00,2019-03-30 09:15:00,1,202,196
2019-03-30 09:15:00,2019-03-30 09:30:00,1,2,119
2019-03-30 09:15:00,2019-03-30 09:30:00,1,18,41
2019-03-30 09:15:00,2019-03-30 09:30:00,1,18,169
2019-03-30 09:15:00,2019-03-30 09:30:00,1,19,41
2019-03-30 09:15:00,2019-03-30 09:30:00,1,20,20
2019-03-30 09:15:00,2019-03-30 09:30:00,3,23,41
2019-03-30 09:15:00,2019-03-30 09:30:00,2,26,26
2019-03-30 09:15:00,2019-03-30 09:30:00,1,28,126
2019-03-30 09:15:00,2019-03-30 09:30:00,1,28,195
2019-03-30 09:15:00,2019-03-30 09:30:00,1,30,1
2019-03-30 09:15:00,2019-03-30 09:30:00,1,50,1
2019-03-30 09:15:00,2019-03-30 09:30:00,1,58,18
2019-03-30 09:15:00,2019-03-30 09:30:00,1,61,118
2019-03-30 09:15:00,2019-03-30 09:30:00,1,62,62
2019-03-30 09:15:00,2019-03-30 09:30:00,1,66,16
2019-03-30 09:15:00,2019-03-30 09:30:00,1,66,18
2019-03-30 09:15:00,2019-03-30 09:30:00,2,66,114
2019-03-30 09:15:00,2019-03-30 09:30:00,1,71,71
2019-03-30 09:15:00,2019-03-30 09:30:00,1,87,88
2019-03-30 09:15:00,2019-03-30 09:30:00,3,87,114
2019-03-30 09:15:00,2019-03-30 09:30:00,1,108,2
2019-03-30 09:15:00,2019-03-30 09:30:00,2,109,168
2019-03-30 09:15:00,2019-03-30 09:30:00,1,112,152
2019-03-30 09:15:00,2019-03-30 09:30:00,1,114,114
2019-03-30 09:15:00,2019-03-30 09:30:00,1,115,46
2019-03-30 09:15:00,2019-03-30 09:30:00,1,118,118
2019-03-30 09:15:00,2019-03-30 09:30:00,1,134,134
2019-03-30 09:15:00,2019-03-30 09:30:00,1,136,128
2019-03-30 09:15:00,2019-03-30 09:30:00,1,137,23
2019-03-30 09:15:00,2019-03-30 09:30:00,2,157,18
2019-03-30 09:15:00,2019-03-30 09:30:00,1,157,58
2019-03-30 09:15:00,2019-03-30 09:30:00,1,161,13
2019-03-30 09:15:00,2019-03-30 09:30:00,2,163,163
2019-03-30 09:15:00,2019-03-30 09:30:00,1,167,57
2019-03-30 09:15:00,2019-03-30 09:30:00,1,167,86
2019-03-30 09:15:00,2019-03-30 09:30:00,1,172,18
2019-03-30 09:15:00,2019-03-30 09:30:00,1,172,86
2019-03-30 09:15:00,2019-03-30 09:30:00,1,190,1
2019-03-30 09:15:00,2019-03-30 09:30:00,2,190,62
2019-03-30 09:15:00,2019-03-30 09:30:00,1,190,108
2019-03-30 09:15:00,2019-03-30 09:30:00,2,190,125
2019-03-30 09:15:00,2019-03-30 09:30:00,2,190,152
2019-03-30 09:15:00,2019-03-30 09:30:00,1,202,119
2019-03-30 09:15:00,2019-03-30 09:30:00,1,202,196
2019-03-30 09:30:00,2019-03-30 09:45:00,1,1,26
2019-03-30 09:30:00,2019-03-30 09:45:00,1,2,119
2019-03-30 09:30:00,2019-03-30 09:45:00,1,16,27
2019-03-30 09:30:00,2019-03-30 09:45:00,1,18,41
2019-03-30 09:30:00,2019-03-30 09:45:00,1,18,158
2019-03-30 09:30:00,2019-03-30 09:45:00,1,20,20
2019-03-30 09:30:00,2019-03-30 09:45:00,2,26,26
2019-03-30 09:30:00,2019-03-30 09:45:00,1,28,1
2019-03-30 09:30:00,2019-03-30 09:45:00,1,30,1
2019-03-30 09:30:00,2019-03-30 09:45:00,1,35,16
2019-03-30 09:30:00,2019-03-30 09:45:00,1,50,1
2019-03-30 09:30:00,2019-03-30 09:45:00,1,58,113
2019-03-30 09:30:00,2019-03-30 09:45:00,1,58,114
2019-03-30 09:30:00,2019-03-30 09:45:00,1,61,118
2019-03-30 09:30:00,2019-03-30 09:45:00,1,62,62
2019-03-30 09:30:00,2019-03-30 09:45:00,1,62,152
2019-03-30 09:30:00,2019-03-30 09:45:00,1,66,18
2019-03-30 09:30:00,2019-03-30 09:45:00,2,66,114
2019-03-30 09:30:00,2019-03-30 09:45:00,1,69,67
2019-03-30 09:30:00,2019-03-30 09:45:00,1,71,71
2019-03-30 09:30:00,2019-03-30 09:45:00,1,87,88
2019-03-30 09:30:00,2019-03-30 09:45:00,4,87,114
2019-03-30 09:30:00,2019-03-30 09:45:00,1,107,107
2019-03-30 09:30:00,2019-03-30 09:45:00,1,107,117
2019-03-30 09:30:00,2019-03-30 09:45:00,1,108,2
2019-03-30 09:30:00,2019-03-30 09:45:00,1,108,152
2019-03-30 09:30:00,2019-03-30 09:45:00,1,112,152
2019-03-30 09:30:00,2019-03-30 09:45:00,1,114,114
2019-03-30 09:30:00,2019-03-30 09:45:00,2,114,167
2019-03-30 09:30:00,2019-03-30 09:45:00,1,118,118
2019-03-30 09:30:00,2019-03-30 09:45:00,1,118,121
2019-03-30 09:30:00,2019-03-30 09:45:00,1,119,111
2019-03-30 09:30:00,2019-03-30 09:45:00,1,134,134
2019-03-30 09:30:00,2019-03-30 09:45:00,1,136,168
2019-03-30 09:30:00,2019-03-30 09:45:00,1,152,112
2019-03-30 09:30:00,2019-03-30 09:45:00,2,163,163
2019-03-30 09:30:00,2019-03-30 09:45:00,1,169,167
2019-03-30 09:30:00,2019-03-30 09:45:00,1,172,23
2019-03-30 09:30:00,2019-03-30 09:45:00,1,172,86
2019-03-30 09:30:00,2019-03-30 09:45:00,1,189,19
2019-03-30 09:30:00,2019-03-30 09:45:00,2,190,62
2019-03-30 09:30:00,2019-03-30 09:45:00,1,190,108
2019-03-30 09:30:00,2019-03-30 09:45:00,2,190,125
2019-03-30 09:30:00,2019-03-30 09:45:00,3,190,152
2019-03-30 09:30:00,2019-03-30 09:45:00,1,195,18
