interval_start,interval_end,number_of_trips,rental_place,return_place
2019-12-01 07:15:00,2019-12-01 07:30:00,1,45,143
2019-12-01 07:15:00,2019-12-01 07:30:00,1,57,112
2019-12-01 07:15:00,2019-12-01 07:30:00,1,84,18
2019-12-01 07:15:00,2019-12-01 07:30:00,1,95,102
2019-12-01 07:15:00,2019-12-01 07:30:00,1,137,157
2019-12-01 07:15:00,2019-12-01 07:30:00,2,140,140
2019-12-01 07:15:00,2019-12-01 07:30:00,1,169,195
2019-12-01 07:15:00,2019-12-01 07:30:00,1,177,36
2019-12-01 07:30:00,2019-12-01 07:45:00,1,1,19
2019-12-01 07:30:00,2019-12-01 07:45:00,1,16,190
2019-12-01 07:30:00,2019-12-01 07:45:00,1,19,1
2019-12-01 07:30:00,2019-12-01 07:45:00,1,42,86
2019-12-01 07:30:00,2019-12-01 07:45:00,1,45,143
2019-12-01 07:30:00,2019-12-01 07:45:00,1,87,187
2019-12-01 07:30:00,2019-12-01 07:45:00,1,95,102
2019-12-01 07:30:00,2019-12-01 07:45:00,1,126,19
2019-12-01 07:30:00,2019-12-01 07:45:00,1,146,22
2019-12-01 07:30:00,2019-12-01 07:45:00,1,169,195
2019-12-01 07:30:00,2019-12-01 07:45:00,1,170,146
2019-12-01 07:30:00,2019-12-01 07:45:00,1,177,36
2019-12-01 07:45:00,2019-12-01 08:00:00,1,16,190
2019-12-01 07:45:00,2019-12-01 08:00:00,1,19,1
2019-12-01 07:45:00,2019-12-01 08:00:00,1,42,190
2019-12-01 07:45:00,2019-12-01 08:00:00,1,51,51
2019-12-01 07:45:00,2019-12-01 08:00:00,1,68,70
2019-12-01 07:45:00,2019-12-01 08:00:00,1,91,190
2019-12-01 07:45:00,2019-12-01 08:00:00,1,141,190
2019-12-01 07:45:00,2019-12-01 08:00:00,1,146,22
2019-12-01 07:45:00,2019-12-01 08:00:00,1,158,79
2019-12-01 07:45:00,2019-12-01 08:00:00,1,170,146
2019-12-01 07:45:00,2019-12-01 08:00:00,1,177,36
2019-12-01 07:45:00,2019-12-01 08:00:00,1,178,190
2019-12-01 08:00:00,2019-12-01 08:15:00,1,51,51
2019-12-01 08:00:00,2019-12-01 08:15:00,1,87,136
2019-12-01 08:00:00,2019-12-01 08:15:00,1,96,97
2019-12-01 08:00:00,2019-12-01 08:15:00,1,141,190
2019-12-01 08:00:00,2019-12-01 08:15:00,1,177,36
2019-12-01 08:15:00,2019-12-01 08:30:00,1,83,194
2019-12-01 08:15:00,2019-12-01 08:30:00,1,87,136
2019-12-01 08:15:00,2019-12-01 08:30:00,1,96,97
2019-12-01 08:15:00,2019-12-01 08:30:00,1,115,189
2019-12-01 08:15:00,2019-12-01 08:30:00,1,147,2
2019-12-01 08:15:00,2019-12-01 08:30:00,1,177,36
2019-12-01 08:15:00,2019-12-01 08:30:00,1,200,163
2019-12-01 08:30:00,2019-12-01 08:45:00,1,14,13
2019-12-01 08:30:00,2019-12-01 08:45:00,1,83,194
2019-12-01 08:30:00,2019-12-01 08:45:00,1,103,131
2019-12-01 08:30:00,2019-12-01 08:45:00,1,115,189
2019-12-01 08:30:00,2019-12-01 08:45:00,1,147,2
2019-12-01 08:30:00,2019-12-01 08:45:00,1,171,186
2019-12-01 08:30:00,2019-12-01 08:45:00,1,172,49
2019-12-01 08:45:00,2019-12-01 09:00:00,1,19,190
2019-12-01 08:45:00,2019-12-01 09:00:00,1,20,169
2019-12-01 08:45:00,2019-12-01 09:00:00,1,28,26
2019-12-01 08:45:00,2019-12-01 09:00:00,1,41,84
2019-12-01 08:45:00,2019-12-01 09:00:00,1,83,126
2019-12-01 08:45:00,2019-12-01 09:00:00,1,87,180
2019-12-01 08:45:00,2019-12-01 09:00:00,1,103,131
2019-12-01 08:45:00,2019-12-01 09:00:00,1,121,186
2019-12-01 08:45:00,2019-12-01 09:00:00,1,125,125
2019-12-01 08:45:00,2019-12-01 09:00:00,1,125,131
2019-12-01 08:45:00,2019-12-01 09:00:00,1,128,128
2019-12-01 08:45:00,2019-12-01 09:00:00,1,131,112
2019-12-01 08:45:00,2019-12-01 09:00:00,1,131,161
2019-12-01 08:45:00,2019-12-01 09:00:00,1,142,155
2019-12-01 08:45:00,2019-12-01 09:00:00,1,170,22
2019-12-01 08:45:00,2019-12-01 09:00:00,1,172,49
2019-12-01 09:00:00,2019-12-01 09:15:00,1,20,169
2019-12-01 09:00:00,2019-12-01 09:15:00,1,57,112
2019-12-01 09:00:00,2019-12-01 09:15:00,1,83,46
2019-12-01 09:00:00,2019-12-01 09:15:00,1,83,126
2019-12-01 09:00:00,2019-12-01 09:15:00,1,87,180
2019-12-01 09:00:00,2019-12-01 09:15:00,1,104,104
2019-12-01 09:00:00,2019-12-01 09:15:00,1,109,104
2019-12-01 09:00:00,2019-12-01 09:15:00,1,125,125
2019-12-01 09:00:00,2019-12-01 09:15:00,1,128,128
2019-12-01 09:00:00,2019-12-01 09:15:00,1,129,161
2019-12-01 09:00:00,2019-12-01 09:15:00,1,131,112
2019-12-01 09:00:00,2019-12-01 09:15:00,1,131,161
2019-12-01 09:00:00,2019-12-01 09:15:00,1,142,155
2019-12-01 09:00:00,2019-12-01 09:15:00,1,157,136
2019-12-01 09:00:00,2019-12-01 09:15:00,1,161,26
2019-12-01 09:00:00,2019-12-01 09:15:00,1,170,22
2019-12-01 09:15:00,2019-12-01 09:30:00,1,18,111
2019-12-01 09:15:00,2019-12-01 09:30:00,1,49,190
2019-12-01 09:15:00,2019-12-01 09:30:00,1,66,172
2019-12-01 09:15:00,2019-12-01 09:30:00,1,73,135
2019-12-01 09:15:00,2019-12-01 09:30:00,1,83,163
2019-12-01 09:15:00,2019-12-01 09:30:00,1,109,104
2019-12-01 09:15:00,2019-12-01 09:30:00,1,125,125
2019-12-01 09:15:00,2019-12-01 09:30:00,1,131,161
2019-12-01 09:15:00,2019-12-01 09:30:00,1,142,155
2019-12-01 09:15:00,2019-12-01 09:30:00,1,150,135
2019-12-01 09:15:00,2019-12-01 09:30:00,1,156,110
2019-12-01 09:15:00,2019-12-01 09:30:00,1,157,136
2019-12-01 09:15:00,2019-12-01 09:30:00,1,161,26
2019-12-01 09:15:00,2019-12-01 09:30:00,1,171,49
2019-12-01 09:15:00,2019-12-01 09:30:00,1,177,190
2019-12-01 09:30:00,2019-12-01 09:45:00,1,10,182
2019-12-01 09:30:00,2019-12-01 09:45:00,1,18,111
2019-12-01 09:30:00,2019-12-01 09:45:00,1,24,19
2019-12-01 09:30:00,2019-12-01 09:45:00,1,28,28
2019-12-01 09:30:00,2019-12-01 09:45:00,1,42,186
2019-12-01 09:30:00,2019-12-01 09:45:00,1,49,190
2019-12-01 09:30:00,2019-12-01 09:45:00,1,66,172
2019-12-01 09:30:00,2019-12-01 09:45:00,1,73,135
2019-12-01 09:30:00,2019-12-01 09:45:00,1,83,111
2019-12-01 09:30:00,2019-12-01 09:45:00,1,83,163
2019-12-01 09:30:00,2019-12-01 09:45:00,1,87,37
2019-12-01 09:30:00,2019-12-01 09:45:00,1,117,85
2019-12-01 09:30:00,2019-12-01 09:45:00,1,125,125
2019-12-01 09:30:00,2019-12-01 09:45:00,1,125,190
2019-12-01 09:30:00,2019-12-01 09:45:00,1,131,161
2019-12-01 09:30:00,2019-12-01 09:45:00,1,150,135
2019-12-01 09:30:00,2019-12-01 09:45:00,1,156,110
2019-12-01 09:30:00,2019-12-01 09:45:00,1,161,26
2019-12-01 09:30:00,2019-12-01 09:45:00,1,171,49
2019-12-01 09:30:00,2019-12-01 09:45:00,1,173,28
2019-12-01 09:30:00,2019-12-01 09:45:00,1,189,28
2019-12-01 09:30:00,2019-12-01 09:45:00,1,190,91
2019-12-01 09:30:00,2019-12-01 09:45:00,1,195,74
2019-12-01 09:45:00,2019-12-01 10:00:00,1,28,28
2019-12-01 09:45:00,2019-12-01 10:00:00,1,28,61
2019-12-01 09:45:00,2019-12-01 10:00:00,1,35,35
2019-12-01 09:45:00,2019-12-01 10:00:00,1,35,83
2019-12-01 09:45:00,2019-12-01 10:00:00,1,42,186
2019-12-01 09:45:00,2019-12-01 10:00:00,1,51,80
2019-12-01 09:45:00,2019-12-01 10:00:00,1,112,30
2019-12-01 09:45:00,2019-12-01 10:00:00,1,117,15
2019-12-01 09:45:00,2019-12-01 10:00:00,1,117,85
2019-12-01 09:45:00,2019-12-01 10:00:00,1,117,111
2019-12-01 09:45:00,2019-12-01 10:00:00,1,125,190
2019-12-01 09:45:00,2019-12-01 10:00:00,1,131,161
2019-12-01 09:45:00,2019-12-01 10:00:00,1,150,48
2019-12-01 09:45:00,2019-12-01 10:00:00,1,173,28
2019-12-01 09:45:00,2019-12-01 10:00:00,1,189,28
2019-12-01 09:45:00,2019-12-01 10:00:00,1,190,91
2019-12-01 09:45:00,2019-12-01 10:00:00,1,195,74
2019-12-01 10:00:00,2019-12-01 10:15:00,1,28,61
2019-12-01 10:00:00,2019-12-01 10:15:00,1,34,57
2019-12-01 10:00:00,2019-12-01 10:15:00,1,42,186
2019-12-01 10:00:00,2019-12-01 10:15:00,1,49,58
2019-12-01 10:00:00,2019-12-01 10:15:00,1,57,18
2019-12-01 10:00:00,2019-12-01 10:15:00,1,94,95
2019-12-01 10:00:00,2019-12-01 10:15:00,1,110,114
2019-12-01 10:00:00,2019-12-01 10:15:00,1,115,103
2019-12-01 10:00:00,2019-12-01 10:15:00,1,117,15
2019-12-01 10:00:00,2019-12-01 10:15:00,1,131,161
2019-12-01 10:00:00,2019-12-01 10:15:00,1,171,41
2019-12-01 10:00:00,2019-12-01 10:15:00,1,172,28
2019-12-01 10:00:00,2019-12-01 10:15:00,1,202,119
2019-12-01 10:15:00,2019-12-01 10:30:00,1,1,61
2019-12-01 10:15:00,2019-12-01 10:30:00,1,8,45
2019-12-01 10:15:00,2019-12-01 10:30:00,1,28,22
2019-12-01 10:15:00,2019-12-01 10:30:00,1,29,183
2019-12-01 10:15:00,2019-12-01 10:30:00,1,31,196
2019-12-01 10:15:00,2019-12-01 10:30:00,1,34,57
2019-12-01 10:15:00,2019-12-01 10:30:00,2,84,110
2019-12-01 10:15:00,2019-12-01 10:30:00,1,85,17
2019-12-01 10:15:00,2019-12-01 10:30:00,1,91,41
2019-12-01 10:15:00,2019-12-01 10:30:00,1,126,18
2019-12-01 10:15:00,2019-12-01 10:30:00,2,159,29
2019-12-01 10:15:00,2019-12-01 10:30:00,1,171,41
2019-12-01 10:15:00,2019-12-01 10:30:00,1,171,137
2019-12-01 10:15:00,2019-12-01 10:30:00,1,172,28
2019-12-01 10:15:00,2019-12-01 10:30:00,1,175,11
2019-12-01 10:15:00,2019-12-01 10:30:00,2,190,152
2019-12-01 10:30:00,2019-12-01 10:45:00,1,8,45
2019-12-01 10:30:00,2019-12-01 10:45:00,1,18,126
2019-12-01 10:30:00,2019-12-01 10:45:00,2,18,186
2019-12-01 10:30:00,2019-12-01 10:45:00,1,28,22
2019-12-01 10:30:00,2019-12-01 10:45:00,1,28,27
2019-12-01 10:30:00,2019-12-01 10:45:00,1,29,183
2019-12-01 10:30:00,2019-12-01 10:45:00,1,31,196
2019-12-01 10:30:00,2019-12-01 10:45:00,1,41,20
2019-12-01 10:30:00,2019-12-01 10:45:00,1,41,177
2019-12-01 10:30:00,2019-12-01 10:45:00,1,46,49
2019-12-01 10:30:00,2019-12-01 10:45:00,1,57,169
2019-12-01 10:30:00,2019-12-01 10:45:00,1,73,117
2019-12-01 10:30:00,2019-12-01 10:45:00,1,84,37
2019-12-01 10:30:00,2019-12-01 10:45:00,2,84,110
2019-12-01 10:30:00,2019-12-01 10:45:00,1,103,137
2019-12-01 10:30:00,2019-12-01 10:45:00,1,103,173
2019-12-01 10:30:00,2019-12-01 10:45:00,1,111,49
2019-12-01 10:30:00,2019-12-01 10:45:00,1,119,202
2019-12-01 10:30:00,2019-12-01 10:45:00,1,125,1
2019-12-01 10:30:00,2019-12-01 10:45:00,1,140,121
2019-12-01 10:30:00,2019-12-01 10:45:00,1,140,140
2019-12-01 10:30:00,2019-12-01 10:45:00,1,170,113
2019-12-01 10:30:00,2019-12-01 10:45:00,1,171,137
2019-12-01 10:30:00,2019-12-01 10:45:00,1,175,11
2019-12-01 10:30:00,2019-12-01 10:45:00,1,190,20
2019-12-01 10:30:00,2019-12-01 10:45:00,1,190,190
2019-12-01 10:30:00,2019-12-01 10:45:00,1,194,83
2019-12-01 10:30:00,2019-12-01 10:45:00,2,198,186
2019-12-01 10:45:00,2019-12-01 11:00:00,1,15,118
2019-12-01 10:45:00,2019-12-01 11:00:00,2,18,186
2019-12-01 10:45:00,2019-12-01 11:00:00,1,28,27
2019-12-01 10:45:00,2019-12-01 11:00:00,1,29,183
2019-12-01 10:45:00,2019-12-01 11:00:00,1,37,108
2019-12-01 10:45:00,2019-12-01 11:00:00,1,41,177
2019-12-01 10:45:00,2019-12-01 11:00:00,1,41,178
2019-12-01 10:45:00,2019-12-01 11:00:00,1,46,49
2019-12-01 10:45:00,2019-12-01 11:00:00,1,57,18
2019-12-01 10:45:00,2019-12-01 11:00:00,1,58,178
2019-12-01 10:45:00,2019-12-01 11:00:00,1,70,134
2019-12-01 10:45:00,2019-12-01 11:00:00,1,73,117
2019-12-01 10:45:00,2019-12-01 11:00:00,1,89,58
2019-12-01 10:45:00,2019-12-01 11:00:00,1,103,173
2019-12-01 10:45:00,2019-12-01 11:00:00,1,104,153
2019-12-01 10:45:00,2019-12-01 11:00:00,1,111,49
2019-12-01 10:45:00,2019-12-01 11:00:00,1,112,171
2019-12-01 10:45:00,2019-12-01 11:00:00,1,112,186
2019-12-01 10:45:00,2019-12-01 11:00:00,1,113,111
2019-12-01 10:45:00,2019-12-01 11:00:00,1,119,202
2019-12-01 10:45:00,2019-12-01 11:00:00,1,125,1
2019-12-01 10:45:00,2019-12-01 11:00:00,1,135,150
2019-12-01 10:45:00,2019-12-01 11:00:00,1,140,121
2019-12-01 10:45:00,2019-12-01 11:00:00,1,143,2
2019-12-01 10:45:00,2019-12-01 11:00:00,1,163,200
2019-12-01 10:45:00,2019-12-01 11:00:00,1,167,184
2019-12-01 10:45:00,2019-12-01 11:00:00,1,170,113
2019-12-01 10:45:00,2019-12-01 11:00:00,1,189,141
2019-12-01 10:45:00,2019-12-01 11:00:00,1,194,83
2019-12-01 10:45:00,2019-12-01 11:00:00,2,198,186
2019-12-01 11:00:00,2019-12-01 11:15:00,1,19,42
2019-12-01 11:00:00,2019-12-01 11:15:00,1,29,183
2019-12-01 11:00:00,2019-12-01 11:15:00,1,30,62
2019-12-01 11:00:00,2019-12-01 11:15:00,1,37,108
2019-12-01 11:00:00,2019-12-01 11:15:00,1,45,8
2019-12-01 11:00:00,2019-12-01 11:15:00,1,50,190
2019-12-01 11:00:00,2019-12-01 11:15:00,1,58,178
2019-12-01 11:00:00,2019-12-01 11:15:00,1,66,186
2019-12-01 11:00:00,2019-12-01 11:15:00,1,73,117
2019-12-01 11:00:00,2019-12-01 11:15:00,1,83,35
2019-12-01 11:00:00,2019-12-01 11:15:00,1,100,99
2019-12-01 11:00:00,2019-12-01 11:15:00,1,105,106
2019-12-01 11:00:00,2019-12-01 11:15:00,1,109,182
2019-12-01 11:00:00,2019-12-01 11:15:00,1,112,171
2019-12-01 11:00:00,2019-12-01 11:15:00,2,115,20
2019-12-01 11:00:00,2019-12-01 11:15:00,1,130,130
2019-12-01 11:00:00,2019-12-01 11:15:00,1,143,2
2019-12-01 11:00:00,2019-12-01 11:15:00,1,143,63
2019-12-01 11:00:00,2019-12-01 11:15:00,1,151,29
2019-12-01 11:00:00,2019-12-01 11:15:00,1,163,200
2019-12-01 11:00:00,2019-12-01 11:15:00,1,167,184
2019-12-01 11:00:00,2019-12-01 11:15:00,1,177,192
2019-12-01 11:00:00,2019-12-01 11:15:00,1,178,31
2019-12-01 11:00:00,2019-12-01 11:15:00,1,189,141
2019-12-01 11:00:00,2019-12-01 11:15:00,1,196,191
2019-12-01 11:15:00,2019-12-01 11:30:00,1,18,16
2019-12-01 11:15:00,2019-12-01 11:30:00,1,30,62
2019-12-01 11:15:00,2019-12-01 11:30:00,1,35,111
2019-12-01 11:15:00,2019-12-01 11:30:00,1,35,170
2019-12-01 11:15:00,2019-12-01 11:30:00,2,36,36
2019-12-01 11:15:00,2019-12-01 11:30:00,1,50,190
2019-12-01 11:15:00,2019-12-01 11:30:00,1,60,187
2019-12-01 11:15:00,2019-12-01 11:30:00,1,66,186
2019-12-01 11:15:00,2019-12-01 11:30:00,1,77,75
2019-12-01 11:15:00,2019-12-01 11:30:00,1,105,106
2019-12-01 11:15:00,2019-12-01 11:30:00,1,109,182
2019-12-01 11:15:00,2019-12-01 11:30:00,2,112,169
2019-12-01 11:15:00,2019-12-01 11:30:00,2,115,20
2019-12-01 11:15:00,2019-12-01 11:30:00,1,117,24
2019-12-01 11:15:00,2019-12-01 11:30:00,1,119,35
2019-12-01 11:15:00,2019-12-01 11:30:00,1,136,87
2019-12-01 11:15:00,2019-12-01 11:30:00,1,143,63
2019-12-01 11:15:00,2019-12-01 11:30:00,2,149,176
2019-12-01 11:15:00,2019-12-01 11:30:00,1,178,31
2019-12-01 11:15:00,2019-12-01 11:30:00,1,187,66
2019-12-01 11:15:00,2019-12-01 11:30:00,1,190,178
2019-12-01 11:15:00,2019-12-01 11:30:00,1,196,191
2019-12-01 11:15:00,2019-12-01 11:30:00,1,202,92
2019-12-01 11:30:00,2019-12-01 11:45:00,1,5,42
2019-12-01 11:30:00,2019-12-01 11:45:00,1,16,109
2019-12-01 11:30:00,2019-12-01 11:45:00,1,18,16
2019-12-01 11:30:00,2019-12-01 11:45:00,1,30,1
2019-12-01 11:30:00,2019-12-01 11:45:00,1,36,36
2019-12-01 11:30:00,2019-12-01 11:45:00,1,42,90
2019-12-01 11:30:00,2019-12-01 11:45:00,1,44,59
2019-12-01 11:30:00,2019-12-01 11:45:00,1,45,54
2019-12-01 11:30:00,2019-12-01 11:45:00,1,57,180
2019-12-01 11:30:00,2019-12-01 11:45:00,1,60,38
2019-12-01 11:30:00,2019-12-01 11:45:00,1,60,60
2019-12-01 11:30:00,2019-12-01 11:45:00,1,66,186
2019-12-01 11:30:00,2019-12-01 11:45:00,1,74,72
2019-12-01 11:30:00,2019-12-01 11:45:00,1,77,75
2019-12-01 11:30:00,2019-12-01 11:45:00,1,82,55
2019-12-01 11:30:00,2019-12-01 11:45:00,1,94,188
2019-12-01 11:30:00,2019-12-01 11:45:00,1,103,18
2019-12-01 11:30:00,2019-12-01 11:45:00,1,109,182
2019-12-01 11:30:00,2019-12-01 11:45:00,1,111,83
2019-12-01 11:30:00,2019-12-01 11:45:00,2,112,169
2019-12-01 11:30:00,2019-12-01 11:45:00,1,117,24
2019-12-01 11:30:00,2019-12-01 11:45:00,1,119,108
2019-12-01 11:30:00,2019-12-01 11:45:00,1,123,124
2019-12-01 11:30:00,2019-12-01 11:45:00,1,136,87
2019-12-01 11:30:00,2019-12-01 11:45:00,1,140,140
2019-12-01 11:30:00,2019-12-01 11:45:00,1,140,152
2019-12-01 11:30:00,2019-12-01 11:45:00,1,154,177
2019-12-01 11:30:00,2019-12-01 11:45:00,2,159,150
2019-12-01 11:30:00,2019-12-01 11:45:00,1,167,136
2019-12-01 11:30:00,2019-12-01 11:45:00,1,169,118
2019-12-01 11:30:00,2019-12-01 11:45:00,1,173,19
2019-12-01 11:30:00,2019-12-01 11:45:00,1,184,167
2019-12-01 11:30:00,2019-12-01 11:45:00,1,187,66
2019-12-01 11:30:00,2019-12-01 11:45:00,1,192,190
2019-12-01 11:30:00,2019-12-01 11:45:00,1,202,92
2019-12-01 11:45:00,2019-12-01 12:00:00,1,5,42
2019-12-01 11:45:00,2019-12-01 12:00:00,1,16,109
2019-12-01 11:45:00,2019-12-01 12:00:00,1,25,64
2019-12-01 11:45:00,2019-12-01 12:00:00,1,34,19
2019-12-01 11:45:00,2019-12-01 12:00:00,1,36,36
2019-12-01 11:45:00,2019-12-01 12:00:00,1,37,156
2019-12-01 11:45:00,2019-12-01 12:00:00,1,44,59
2019-12-01 11:45:00,2019-12-01 12:00:00,1,45,54
2019-12-01 11:45:00,2019-12-01 12:00:00,1,47,162
2019-12-01 11:45:00,2019-12-01 12:00:00,1,55,26
2019-12-01 11:45:00,2019-12-01 12:00:00,1,57,180
2019-12-01 11:45:00,2019-12-01 12:00:00,1,60,38
2019-12-01 11:45:00,2019-12-01 12:00:00,1,82,55
2019-12-01 11:45:00,2019-12-01 12:00:00,1,94,188
2019-12-01 11:45:00,2019-12-01 12:00:00,1,103,18
2019-12-01 11:45:00,2019-12-01 12:00:00,1,106,69
2019-12-01 11:45:00,2019-12-01 12:00:00,1,111,18
2019-12-01 11:45:00,2019-12-01 12:00:00,1,111,83
2019-12-01 11:45:00,2019-12-01 12:00:00,1,111,117
2019-12-01 11:45:00,2019-12-01 12:00:00,1,119,108
2019-12-01 11:45:00,2019-12-01 12:00:00,1,140,152
2019-12-01 11:45:00,2019-12-01 12:00:00,1,154,177
2019-12-01 11:45:00,2019-12-01 12:00:00,2,159,150
2019-12-01 11:45:00,2019-12-01 12:00:00,1,167,136
2019-12-01 11:45:00,2019-12-01 12:00:00,1,169,108
2019-12-01 11:45:00,2019-12-01 12:00:00,1,169,137
2019-12-01 11:45:00,2019-12-01 12:00:00,1,177,97
2019-12-01 11:45:00,2019-12-01 12:00:00,1,184,167
2019-12-01 11:45:00,2019-12-01 12:00:00,1,186,66
2019-12-01 11:45:00,2019-12-01 12:00:00,1,190,126
2019-12-01 11:45:00,2019-12-01 12:00:00,1,190,169
2019-12-01 11:45:00,2019-12-01 12:00:00,1,192,190
2019-12-01 12:00:00,2019-12-01 12:15:00,1,11,5
2019-12-01 12:00:00,2019-12-01 12:15:00,1,36,36
2019-12-01 12:00:00,2019-12-01 12:15:00,1,37,156
2019-12-01 12:00:00,2019-12-01 12:15:00,1,47,162
2019-12-01 12:00:00,2019-12-01 12:15:00,1,55,26
2019-12-01 12:00:00,2019-12-01 12:15:00,1,57,180
2019-12-01 12:00:00,2019-12-01 12:15:00,1,59,182
2019-12-01 12:00:00,2019-12-01 12:15:00,1,66,137
2019-12-01 12:00:00,2019-12-01 12:15:00,1,103,41
2019-12-01 12:00:00,2019-12-01 12:15:00,1,106,69
2019-12-01 12:00:00,2019-12-01 12:15:00,1,111,117
2019-12-01 12:00:00,2019-12-01 12:15:00,1,111,186
2019-12-01 12:00:00,2019-12-01 12:15:00,1,112,186
2019-12-01 12:00:00,2019-12-01 12:15:00,1,114,104
2019-12-01 12:00:00,2019-12-01 12:15:00,1,117,117
2019-12-01 12:00:00,2019-12-01 12:15:00,1,141,152
2019-12-01 12:00:00,2019-12-01 12:15:00,1,141,161
2019-12-01 12:00:00,2019-12-01 12:15:00,1,177,97
2019-12-01 12:00:00,2019-12-01 12:15:00,1,180,63
2019-12-01 12:00:00,2019-12-01 12:15:00,1,180,180
2019-12-01 12:00:00,2019-12-01 12:15:00,1,190,125
2019-12-01 12:00:00,2019-12-01 12:15:00,1,190,153
2019-12-01 12:00:00,2019-12-01 12:15:00,1,190,169
2019-12-01 12:00:00,2019-12-01 12:15:00,1,197,41
2019-12-01 12:15:00,2019-12-01 12:30:00,1,11,5
2019-12-01 12:15:00,2019-12-01 12:30:00,1,15,156
2019-12-01 12:15:00,2019-12-01 12:30:00,1,18,57
2019-12-01 12:15:00,2019-12-01 12:30:00,1,26,198
2019-12-01 12:15:00,2019-12-01 12:30:00,1,37,84
2019-12-01 12:15:00,2019-12-01 12:30:00,1,42,126
2019-12-01 12:15:00,2019-12-01 12:30:00,1,55,26
2019-12-01 12:15:00,2019-12-01 12:30:00,1,59,182
2019-12-01 12:15:00,2019-12-01 12:30:00,1,66,137
2019-12-01 12:15:00,2019-12-01 12:30:00,1,90,173
2019-12-01 12:15:00,2019-12-01 12:30:00,1,103,41
2019-12-01 12:15:00,2019-12-01 12:30:00,1,112,186
2019-12-01 12:15:00,2019-12-01 12:30:00,1,114,104
2019-12-01 12:15:00,2019-12-01 12:30:00,1,116,83
2019-12-01 12:15:00,2019-12-01 12:30:00,1,140,169
2019-12-01 12:15:00,2019-12-01 12:30:00,1,141,152
2019-12-01 12:15:00,2019-12-01 12:30:00,1,161,182
2019-12-01 12:15:00,2019-12-01 12:30:00,1,176,192
2019-12-01 12:15:00,2019-12-01 12:30:00,1,180,63
2019-12-01 12:15:00,2019-12-01 12:30:00,1,190,125
2019-12-01 12:15:00,2019-12-01 12:30:00,1,190,153
2019-12-01 12:15:00,2019-12-01 12:30:00,1,197,41
2019-12-01 12:30:00,2019-12-01 12:45:00,1,8,202
2019-12-01 12:30:00,2019-12-01 12:45:00,1,15,156
2019-12-01 12:30:00,2019-12-01 12:45:00,1,18,57
2019-12-01 12:30:00,2019-12-01 12:45:00,1,19,112
2019-12-01 12:30:00,2019-12-01 12:45:00,1,19,140
2019-12-01 12:30:00,2019-12-01 12:45:00,1,34,108
2019-12-01 12:30:00,2019-12-01 12:45:00,1,42,126
2019-12-01 12:30:00,2019-12-01 12:45:00,1,55,105
2019-12-01 12:30:00,2019-12-01 12:45:00,1,58,41
2019-12-01 12:30:00,2019-12-01 12:45:00,1,59,182
2019-12-01 12:30:00,2019-12-01 12:45:00,2,62,129
2019-12-01 12:30:00,2019-12-01 12:45:00,2,69,17
2019-12-01 12:30:00,2019-12-01 12:45:00,1,90,173
2019-12-01 12:30:00,2019-12-01 12:45:00,1,116,83
2019-12-01 12:30:00,2019-12-01 12:45:00,1,128,188
2019-12-01 12:30:00,2019-12-01 12:45:00,2,131,129
2019-12-01 12:30:00,2019-12-01 12:45:00,1,140,169
2019-12-01 12:30:00,2019-12-01 12:45:00,1,145,145
2019-12-01 12:30:00,2019-12-01 12:45:00,1,163,108
2019-12-01 12:30:00,2019-12-01 12:45:00,1,169,163
2019-12-01 12:30:00,2019-12-01 12:45:00,1,176,129
2019-12-01 12:30:00,2019-12-01 12:45:00,1,194,182
2019-12-01 12:45:00,2019-12-01 13:00:00,1,8,202
2019-12-01 12:45:00,2019-12-01 13:00:00,1,12,72
2019-12-01 12:45:00,2019-12-01 13:00:00,1,18,118
2019-12-01 12:45:00,2019-12-01 13:00:00,1,19,112
2019-12-01 12:45:00,2019-12-01 13:00:00,1,19,140
2019-12-01 12:45:00,2019-12-01 13:00:00,1,35,18
2019-12-01 12:45:00,2019-12-01 13:00:00,1,42,20
2019-12-01 12:45:00,2019-12-01 13:00:00,1,49,20
2019-12-01 12:45:00,2019-12-01 13:00:00,1,58,41
2019-12-01 12:45:00,2019-12-01 13:00:00,1,58,157
2019-12-01 12:45:00,2019-12-01 13:00:00,2,62,129
2019-12-01 12:45:00,2019-12-01 13:00:00,2,69,17
2019-12-01 12:45:00,2019-12-01 13:00:00,1,83,68
2019-12-01 12:45:00,2019-12-01 13:00:00,1,95,78
2019-12-01 12:45:00,2019-12-01 13:00:00,1,104,89
2019-12-01 12:45:00,2019-12-01 13:00:00,1,112,140
2019-12-01 12:45:00,2019-12-01 13:00:00,2,114,163
2019-12-01 12:45:00,2019-12-01 13:00:00,1,118,89
2019-12-01 12:45:00,2019-12-01 13:00:00,1,128,188
2019-12-01 12:45:00,2019-12-01 13:00:00,1,163,108
2019-12-01 12:45:00,2019-12-01 13:00:00,1,169,190
2019-12-01 12:45:00,2019-12-01 13:00:00,1,186,111
2019-12-01 12:45:00,2019-12-01 13:00:00,2,186,198
2019-12-01 12:45:00,2019-12-01 13:00:00,1,194,182
2019-12-01 13:00:00,2019-12-01 13:15:00,1,12,72
2019-12-01 13:00:00,2019-12-01 13:15:00,1,18,118
2019-12-01 13:00:00,2019-12-01 13:15:00,2,20,189
2019-12-01 13:00:00,2019-12-01 13:15:00,1,25,63
